numer ramki	temp_defekt_sreddnica10mm_glebokosc1mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
1520	25.2573	25.3795	25.3663	25.2738	25.4927
1521	25.2523	25.3453	25.3448	25.2349	25.4662
1522	25.2885	25.367	25.3446	25.2116	25.4789
1523	25.2726	25.3471	25.3626	25.2293	25.5065
1524	25.2525	25.3845	25.3223	25.29	25.4652
1525	25.275	25.3896	25.3872	25.272	25.4864
1526	25.2545	25.3641	25.3645	25.2564	25.4648
1527	25.2876	25.3601	25.3427	25.2477	25.4859
1528	25.2587	25.3607	25.3663	25.2183	25.5252
1529	25.2726	25.3693	25.3369	25.2714	25.4772
1530	25.2679	25.3633	25.3455	25.2216	25.4864
1531	25.2814	25.383	25.3456	25.2247	25.5065
1532	25.25	25.3471	25.3219	25.2556	25.5194
1533	25.2498	25.3257	25.3547	25.2569	25.4857
1534	25.2885	25.3619	25.3448	25.255	25.4652
1535	25.3119	25.3531	25.3684	25.2358	25.486
1536	25.2878	25.3875	25.323	25.2389	25.4652
1537	25.2634	25.3455	25.3521	25.2714	25.5059
1538	25.3263	25.3601	25.3666	25.272	25.4981
1539	25.2437	25.3652	25.3261	25.2716	25.4681
1540	25.2794	25.3531	25.3786	25.2714	25.4927
1541	25.2866	25.3957	25.3645	25.2711	25.5276
1542	25.3018	25.3436	25.367	25.2715	25.4859
1543	25.2414	25.3585	25.3497	25.2183	25.5136
1544	25.2878	25.3391	25.3626	25.2715	25.504
1545	25.2642	25.3363	25.3643	25.2716	25.4827
1546	25.2814	25.3466	25.3473	25.2193	25.5065
1547	25.2685	25.3607	25.3455	25.2274	25.4891
1548	25.2679	25.3845	25.3663	25.2183	25.5048
1549	25.2657	25.3455	25.3521	25.2716	25.4772
1550	25.2876	25.3757	25.3719	25.2352	25.4621
1551	25.2679	25.3714	25.3235	25.2716	25.476
1552	25.2706	25.3871	25.3547	25.2442	25.476
1553	25.371	25.3498	25.3888	25.2199	25.4444
1554	25.2608	25.3792	25.3285	25.252	25.4619
1555	25.3223	25.3635	25.4001	25.2336	25.5073
1556	25.2472	25.3647	25.3357	25.2575	25.486
1557	25.2913	25.3667	25.3584	25.2285	25.5191
1558	25.2464	25.3647	25.3431	25.2688	25.5136
1559	25.2735	25.3462	25.3508	25.2269	25.4733
1560	25.2492	25.3574	25.3372	25.2442	25.4509
1561	25.2866	25.3789	25.3572	25.2054	25.4927
1562	25.284	25.3293	25.3859	25.2981	25.4288
1563	25.2913	25.3681	25.3219	25.2485	25.4857
1564	25.2814	25.3673	25.3396	25.2731	25.5136
1565	25.2452	25.3397	25.3515	25.2811	25.4927
1566	25.3033	25.3455	25.3529	25.2146	25.4655
1567	25.2706	25.3789	25.3313	25.247	25.504
1568	25.2862	25.3424	25.3611	25.2738	25.4718
1569	25.2573	25.3376	25.3344	25.2178	25.4636
1570	25.2679	25.3896	25.3396	25.2558	25.4859
1571	25.2643	25.3449	25.408	25.2394	25.4849
1572	25.2272	25.3816	25.3095	25.2231	25.4359
1573	25.2933	25.379	25.3143	25.2342	25.504
1574	25.2684	25.3896	25.3369	25.2363	25.4648
1575	25.307	25.4234	25.3884	25.2604	25.4984
1576	25.252	25.3648	25.335	25.2983	25.5084
1577	25.2878	25.3664	25.3742	25.2342	25.4857
1578	25.3046	25.3785	25.3558	25.2345	25.4574
1579	25.307	25.3618	25.3572	25.2604	25.4927
1580	25.2706	25.3268	25.3427	25.234	25.4718
1581	25.2457	25.3811	25.3233	25.245	25.4509
1582	25.2814	25.3756	25.335	25.2287	25.4864
1583	25.2428	25.3561	25.3233	25.26	25.4891
1584	25.2403	25.383	25.3584	25.2146	25.452
1585	25.3017	25.3673	25.4271	25.2475	25.5136
1586	25.2679	25.404	25.3368	25.2504	25.4927
1587	25.3242	25.3452	25.3663	25.2477	25.486
1588	25.298	25.3544	25.3434	25.265	25.4681
1589	25.2606	25.3462	25.3437	25.2558	25.4495
1590	25.2527	25.3534	25.336	25.2394	25.4551
1591	25.2607	25.3675	25.3143	25.2814	25.4307
1592	25.252	25.3268	25.3211	25.2131	25.4652
1593	25.2727	25.3455	25.3576	25.2293	25.4681
1594	25.2721	25.3546	25.3584	25.2731	25.446
1595	25.2525	25.3458	25.3427	25.2106	25.4446
1596	25.2291	25.3458	25.328	25.2253	25.4415
1597	25.2252	25.3625	25.3434	25.2287	25.4733
1598	25.2625	25.3756	25.323	25.2287	25.4243
1599	25.2472	25.3619	25.3257	25.2426	25.4569
1600	25.2876	25.3247	25.3672	25.2349	25.4815
1601	25.2582	25.3669	25.3521	25.2453	25.4509
1602	25.2503	25.3891	25.3311	25.2427	25.4417
1603	25.2685	25.3547	25.3431	25.2326	25.5136
1604	25.2913	25.3884	25.3663	25.2671	25.4509
1605	25.263	25.3858	25.341	25.2192	25.4648
1606	25.2184	25.3498	25.3357	25.2556	25.4605
1607	25.2814	25.3166	25.3219	25.29	25.4307
1608	25.2625	25.3392	25.3573	25.2054	25.4402
1609	25.2355	25.3661	25.3448	25.2317	25.4509
1610	25.283	25.3896	25.3572	25.2439	25.4733
1611	25.25	25.3675	25.3195	25.2264	25.4444
1612	25.2419	25.3637	25.3521	25.2504	25.4574
1613	25.2492	25.3458	25.3306	25.2317	25.4469
1614	25.2814	25.3579	25.3208	25.22	25.4093
1615	25.2794	25.3607	25.3565	25.2477	25.4718
1616	25.256	25.3337	25.3227	25.2317	25.4439
1617	25.2403	25.3539	25.3742	25.2317	25.4495
1618	25.2796	25.3346	25.3142	25.245	25.4051
1619	25.2535	25.3199	25.3879	25.2326	25.4439
1620	25.2382	25.3428	25.3336	25.2814	25.4579
1621	25.2706	25.3084	25.3369	25.2293	25.5041
1622	25.2266	25.3398	25.3785	25.2394	25.4774
1623	25.256	25.323	25.3663	25.2689	25.4476
1624	25.2881	25.3245	25.3521	25.2342	25.4827
1625	25.3091	25.3559	25.3543	25.2298	25.4652
1626	25.3325	25.3477	25.3434	25.2271	25.4564
1627	25.2878	25.3669	25.3501	25.2585	25.4551
1628	25.3479	25.3714	25.3427	25.2375	25.4705
1629	25.234	25.3462	25.3013	25.244	25.4439
1630	25.2765	25.3335	25.335	25.2604	25.4495
1631	25.2657	25.3245	25.3431	25.255	25.4551
1632	25.2252	25.3391	25.3216	25.2229	25.4509
1633	25.2685	25.3409	25.3785	25.234	25.4444
1634	25.2814	25.3455	25.3302	25.2028	25.4509
1635	25.2053	25.3456	25.323	25.2287	25.4286
1636	25.2885	25.3477	25.333	25.2092	25.4648
1637	25.2545	25.3498	25.3473	25.2442	25.4217
1638	25.2912	25.3428	25.3663	25.2897	25.4827
1639	25.2403	25.3138	25.341	25.2766	25.4718
1640	25.25	25.3664	25.3396	25.2231	25.4846
1641	25.2252	25.3257	25.298	25.2293	25.4417
1642	25.2498	25.3453	25.367	25.2528	25.4235
1643	25.2814	25.3878	25.341	25.224	25.445
1644	25.2608	25.3428	25.3713	25.2183	25.4648
1645	25.3071	25.3669	25.3777	25.1954	25.4602
1646	25.2523	25.3637	25.3951	25.2242	25.43
1647	25.2403	25.3661	25.3223	25.2326	25.486
1648	25.2586	25.3462	25.3233	25.252	25.4163
1649	25.2608	25.3466	25.3216	25.2402	25.4339
1650	25.2607	25.3257	25.3645	25.2183	25.43
1651	25.2913	25.3363	25.3142	25.2349	25.4857
1652	25.25	25.3428	25.3357	25.2442	25.4648
1653	25.2457	25.3581	25.3141	25.2231	25.4204
1654	25.3082	25.3342	25.3004	25.2078	25.43
1655	25.2529	25.3409	25.3763	25.2298	25.452
1656	25.2516	25.343	25.341	25.2772	25.4444
1657	25.2721	25.3376	25.3008	25.224	25.4827
1658	25.2468	25.3559	25.3626	25.2178	25.419
1659	25.2403	25.348	25.3091	25.2536	25.4509
1660	25.2472	25.3268	25.3235	25.2178	25.4428
1661	25.2941	25.3896	25.3798	25.2354	25.4495
1662	25.25	25.3392	25.3736	25.2271	25.4615
1663	25.2726	25.3226	25.335	25.2317	25.4354
1664	25.2814	25.3558	25.3448	25.2317	25.4375
1665	25.2428	25.3547	25.336	25.2156	25.4415
1666	25.2685	25.3375	25.3663	25.2183	25.4198
1667	25.2498	25.3661	25.3572	25.2604	25.4261
1668	25.2462	25.3466	25.3327	25.255	25.4286
1669	25.284	25.3586	25.3154	25.2569	25.4927
1670	25.238	25.325	25.3233	25.2358	25.4402
1671	25.2503	25.3756	25.3208	25.1794	25.4093
1672	25.297	25.3675	25.3453	25.2485	25.4648
1673	25.2709	25.3553	25.3521	25.2553	25.4091
1674	25.2523	25.3293	25.3431	25.2141	25.43
1675	25.2403	25.3477	25.3208	25.2058	25.4281
1676	25.2364	25.3637	25.3226	25.1954	25.43
1677	25.2684	25.3455	25.3369	25.2138	25.4827
1678	25.2486	25.3619	25.2802	25.2177	25.4846
1679	25.2885	25.3455	25.3576	25.2475	25.5345
1680	25.2516	25.325	25.341	25.2556	25.4402
1681	25.2404	25.308	25.3276	25.2285	25.4235
1682	25.3018	25.3957	25.3357	25.2211	25.4244
1683	25.238	25.3466	25.3521	25.229	25.43
1684	25.2634	25.3769	25.3369	25.2358	25.4857
1685	25.2914	25.3607	25.3662	25.2183	25.4307
1686	25.2627	25.3675	25.3004	25.2152	25.43
1687	25.267	25.3669	25.3154	25.2285	25.4204
1688	25.2299	25.3966	25.33	25.1973	25.4281
1689	25.2705	25.3845	25.3455	25.2238	25.4237
1690	25.2866	25.4005	25.3195	25.2053	25.4652
1691	25.2634	25.3543	25.3285	25.2528	25.486
1692	25.2607	25.3811	25.3216	25.2439	25.4718
1693	25.2421	25.3686	25.3368	25.2216	25.4027
1694	25.2814	25.3477	25.3084	25.2006	25.4436
1695	25.2498	25.3811	25.3271	25.2412	25.425
1696	25.2428	25.3667	25.3219	25.2141	25.4197
1697	25.3325	25.3375	25.341	25.252	25.4307
1698	25.25	25.333	25.3572	25.2484	25.4481
1699	25.2608	25.3637	25.3219	25.2131	25.4394
1700	25.2423	25.3375	25.3584	25.2358	25.4407
1701	25.2607	25.3371	25.3239	25.244	25.423
1702	25.2618	25.3558	25.3448	25.2556	25.4927
1703	25.2885	25.4302	25.3135	25.2106	25.4857
1704	25.2607	25.3466	25.3521	25.2484	25.449
1705	25.2629	25.325	25.3257	25.2287	25.4198
1706	25.2878	25.3755	25.3257	25.2309	25.4444
1707	25.2913	25.3458	25.3122	25.2426	25.4208
1708	25.2419	25.3601	25.3455	25.2216	25.5159
1709	25.2403	25.3534	25.3368	25.219	25.4718
1710	25.3263	25.3245	25.3473	25.2029	25.452
1711	25.2498	25.3141	25.3369	25.2146	25.4481
1712	25.2606	25.3452	25.3257	25.2303	25.4286
1713	25.2586	25.3619	25.3431	25.2336	25.445
1714	25.2634	25.3477	25.341	25.252	25.4028
1715	25.2634	25.3686	25.321	25.2088	25.4446
1716	25.2941	25.3375	25.3239	25.2106	25.452
1717	25.2878	25.3585	25.3584	25.234	25.4091
1718	25.2814	25.3247	25.3427	25.2041	25.4428
1719	25.2661	25.3219	25.3526	25.2477	25.4091
1720	25.2291	25.3453	25.3621	25.2242	25.43
1721	25.2355	25.3428	25.3448	25.2317	25.4235
1722	25.2523	25.3547	25.3396	25.2662	25.4652
1723	25.2516	25.3681	25.3879	25.2116	25.452
1724	25.2267	25.343	25.3572	25.1927	25.4287
1725	25.2607	25.3268	25.3019	25.2145	25.4199
1726	25.2792	25.3673	25.3431	25.2394	25.4237
1727	25.2446	25.3875	25.3355	25.2053	25.4444
1728	25.2457	25.3397	25.3239	25.2183	25.4286
1729	25.2627	25.3417	25.3626	25.1877	25.4718
1730	25.252	25.3225	25.3108	25.2199	25.4051
1731	25.2775	25.3875	25.3219	25.2216	25.4135
1732	25.2685	25.3386	25.3446	25.2394	25.4509
1733	25.2323	25.3456	25.3663	25.2346	25.43
1734	25.2642	25.3392	25.3434	25.2293	25.4718
1735	25.2914	25.3268	25.3369	25.2018	25.4141
1736	25.2885	25.326	25.3643	25.2317	25.4439
1737	25.2382	25.3534	25.3649	25.2651	25.43
1738	25.252	25.3462	25.3584	25.2231	25.4652
1739	25.2313	25.3502	25.2991	25.1992	25.4562
1740	25.2606	25.3138	25.3287	25.1865	25.4184
1741	25.2452	25.3498	25.373	25.2439	25.4813
1742	25.2404	25.3364	25.33	25.2389	25.4235
1743	25.2814	25.3212	25.3211	25.2567	25.4512
1744	25.2699	25.3586	25.3434	25.2439	25.4215
1745	25.2234	25.3186	25.313	25.215	25.4927
1746	25.2569	25.3428	25.3282	25.2054	25.4093
1747	25.25	25.3455	25.3216	25.2536	25.3818
1748	25.2448	25.3332	25.3195	25.2394	25.4444
1749	25.2814	25.3531	25.3239	25.2293	25.43
1750	25.2569	25.3792	25.3158	25.2238	25.4206
1751	25.2625	25.3453	25.3226	25.2536	25.4027
1752	25.2419	25.3289	25.2872	25.2442	25.4509
1753	25.2419	25.3884	25.3072	25.244	25.4187
1754	25.2471	25.322	25.3091	25.2178	25.4187
1755	25.2297	25.3505	25.3519	25.2082	25.4235
1756	25.2598	25.3675	25.3424	25.2454	25.4418
1757	25.2457	25.3289	25.3345	25.2231	25.4307
1758	25.2421	25.3391	25.3276	25.2651	25.4041
1759	25.2685	25.3391	25.3369	25.244	25.4417
1760	25.2452	25.314	25.2994	25.2053	25.43
1761	25.2685	25.3354	25.3358	25.2106	25.4927
1762	25.2885	25.3539	25.3239	25.224	25.3882
1763	25.2492	25.3772	25.3448	25.2211	25.4395
1764	25.2885	25.343	25.3142	25.2053	25.4733
1765	25.2814	25.3466	25.3434	25.2453	25.43
1766	25.3456	25.337	25.3646	25.2013	25.4204
1767	25.2529	25.3428	25.341	25.2458	25.4509
1768	25.2685	25.3165	25.3233	25.2439	25.4718
1769	25.2622	25.3675	25.367	25.2317	25.4135
1770	25.232	25.3664	25.3355	25.2454	25.4184
1771	25.2885	25.3601	25.3502	25.2122	25.4562
1772	25.2876	25.3673	25.3958	25.2688	25.43
1773	25.2661	25.3428	25.3233	25.2293	25.4205
1774	25.2905	25.3673	25.3879	25.2317	25.4094
1775	25.2685	25.3556	25.3643	25.2193	25.452
1776	25.2428	25.3471	25.3306	25.2229	25.4091
1777	25.3071	25.3667	25.3431	25.3073	25.419
1778	25.252	25.3673	25.3141	25.2346	25.4033
1779	25.263	25.3337	25.3456	25.248	25.4006
1780	25.2545	25.4276	25.38	25.2293	25.4184
1781	25.275	25.325	25.313	25.2439	25.4444
1782	25.2765	25.3681	25.3129	25.2298	25.43
1783	25.2661	25.3669	25.2994	25.2862	25.4217
1784	25.25	25.322	25.3584	25.2266	25.3987
1785	25.2492	25.3681	25.3345	25.234	25.43
1786	25.2721	25.3245	25.3786	25.2454	25.3996
1787	25.283	25.3409	25.3565	25.2225	25.4235
1788	25.2657	25.3391	25.3008	25.2295	25.4091
1789	25.3071	25.3466	25.3072	25.2509	25.4091
1790	25.2849	25.3565	25.3473	25.2695	25.4215
1791	25.3071	25.3455	25.3611	25.2538	25.4425
1792	25.2709	25.3665	25.3219	25.2225	25.4144
1793	25.2625	25.3371	25.3455	25.2231	25.3812
1794	25.3016	25.3453	25.3536	25.2738	25.4184
1795	25.2914	25.3845	25.3143	25.2604	25.4562
1796	25.2676	25.3428	25.3649	25.2266	25.4718
1797	25.275	25.3257	25.3142	25.2317	25.4091
1798	25.2266	25.3748	25.3233	25.2271	25.4158
1799	25.2355	25.3607	25.3239	25.2216	25.4206
1800	25.2913	25.3349	25.3434	25.2342	25.4509
1801	25.2676	25.3349	25.3521	25.2637	25.4927
1802	25.2573	25.326	25.3355	25.2485	25.419
1803	25.3119	25.3648	25.3448	25.2228	25.4444
1804	25.2486	25.3268	25.3089	25.2528	25.452
1805	25.2735	25.3559	25.3446	25.2613	25.4235
1806	25.2525	25.3675	25.3072	25.2811	25.4216
1807	25.252	25.3453	25.3446	25.2152	25.4027
1808	25.2419	25.3638	25.4074	25.2323	25.3996
1809	25.2726	25.333	25.323	25.2528	25.43
1810	25.2607	25.3565	25.3455	25.2689	25.4028
1811	25.2878	25.367	25.3233	25.245	25.4269
1812	25.275	25.3458	25.3645	25.2231	25.43
1813	25.2814	25.3458	25.3841	25.2298	25.4444
1814	25.2423	25.3547	25.3056	25.2528	25.3882
1815	25.2926	25.3673	25.357	25.2293	25.43
1816	25.2913	25.3949	25.3311	25.2442	25.4237
1817	25.2318	25.3601	25.3448	25.2689	25.43
1818	25.284	25.3458	25.335	25.2216	25.4655
1819	25.2498	25.3602	25.3626	25.2317	25.4127
1820	25.2876	25.3466	25.3455	25.2336	25.4235
1821	25.2866	25.3154	25.3306	25.2477	25.4648
1822	25.2492	25.3245	25.3294	25.2193	25.4091
1823	25.2955	25.3428	25.3141	25.2183	25.4718
1824	25.2765	25.3348	25.3455	25.2686	25.4425
1825	25.231	25.3428	25.3141	25.214	25.4307
1826	25.2706	25.3581	25.3219	25.2231	25.4509
1827	25.3082	25.3458	25.3448	25.2081	25.4027
1828	25.3082	25.326	25.3434	25.245	25.43
1829	25.2885	25.3375	25.3626	25.244	25.419
1830	25.2619	25.3637	25.357	25.2146	25.4094
1831	25.2608	25.3607	25.3558	25.2082	25.4014
1832	25.2323	25.3637	25.3626	25.2528	25.419
1833	25.2629	25.3477	25.3427	25.2253	25.452
1834	25.2926	25.3547	25.3545	25.2358	25.4263
1835	25.2645	25.3471	25.3158	25.2604	25.4163
1836	25.2885	25.3213	25.3473	25.2026	25.4021
1837	25.2661	25.3245	25.3649	25.2141	25.3882
1838	25.267	25.3337	25.3434	25.215	25.395
1839	25.284	25.3845	25.333	25.2711	25.395
1840	25.2401	25.322	25.3195	25.2847	25.3841
1841	25.2885	25.3811	25.3306	25.2569	25.4029
1842	25.2468	25.3875	25.3425	25.2349	25.4217
1843	25.2321	25.3376	25.3448	25.2514	25.419
1844	25.252	25.325	25.357	25.2949	25.4235
1845	25.2866	25.3257	25.336	25.1937	25.4059
1846	25.2503	25.3559	25.3216	25.293	25.419
1847	25.2458	25.3619	25.3521	25.2349	25.4229
1848	25.2457	25.3607	25.3572	25.2317	25.4156
1849	25.2397	25.3453	25.3112	25.2229	25.43
1850	25.3018	25.3332	25.3216	25.2716	25.4091
1851	25.2914	25.3884	25.3091	25.2183	25.4091
1852	25.3071	25.387	25.3446	25.2561	25.4035
1853	25.2735	25.322	25.3643	25.2352	25.4226
1854	25.284	25.3244	25.3448	25.2453	25.4094
1855	25.2314	25.3466	25.3142	25.2427	25.4091
1856	25.2657	25.3477	25.3155	25.224	25.4286
1857	25.2814	25.3248	25.3736	25.2569	25.4197
1858	25.2419	25.3477	25.3068	25.2569	25.4006
1859	25.3071	25.3458	25.3306	25.2183	25.3873
1860	25.231	25.3769	25.3144	25.2488	25.4076
1861	25.2478	25.3458	25.333	25.2677	25.4354
1862	25.27	25.3544	25.3643	25.2363	25.4235
1863	25.3086	25.3391	25.3355	25.2389	25.4091
1864	25.2545	25.3428	25.3343	25.2183	25.4033
1865	25.283	25.346	25.3097	25.2225	25.419
1866	25.2685	25.3241	25.3017	25.2293	25.4019
1867	25.2471	25.3675	25.3473	25.2423	25.4235
1868	25.2608	25.3618	25.3233	25.2394	25.4021
1869	25.2881	25.325	25.3521	25.2131	25.4261
1870	25.2586	25.3268	25.3785	25.2484	25.4648
1871	25.2705	25.3409	25.3355	25.215	25.4127
1872	25.284	25.3637	25.3357	25.2458	25.4198
1873	25.2685	25.3135	25.3142	25.2613	25.4091
1874	25.2875	25.3458	25.3219	25.2666	25.3824
1875	25.2685	25.3635	25.3495	25.2634	25.4302
1876	25.2661	25.3436	25.343	25.2569	25.4307
1877	25.2457	25.3453	25.3239	25.2266	25.4094
1878	25.2492	25.3547	25.3306	25.2131	25.4402
1879	25.2355	25.3601	25.3128	25.2141	25.4019
1880	25.2705	25.3428	25.3372	25.2402	25.4094
1881	25.2885	25.3453	25.3448	25.2463	25.4005
1882	25.2661	25.3392	25.3141	25.2298	25.4827
1883	25.2428	25.3141	25.3448	25.2528	25.423
1884	25.2598	25.3439	25.3239	25.2353	25.3812
1885	25.2684	25.3792	25.3141	25.252	25.4094
1886	25.2727	25.3245	25.3355	25.2183	25.3931
1887	25.25	25.3257	25.3154	25.2146	25.4099
1888	25.2315	25.3244	25.3515	25.2788	25.3971
1889	25.2633	25.3456	25.3306	25.2509	25.4144
1890	25.2156	25.3375	25.3306	25.2336	25.3934
1891	25.2299	25.3477	25.3239	25.2293	25.3977
1892	25.2403	25.3641	25.3431	25.2231	25.3812
1893	25.2878	25.3581	25.3639	25.2764	25.3954
1894	25.2252	25.337	25.3441	25.2477	25.3934
1895	25.261	25.3675	25.3521	25.2178	25.4158
1896	25.283	25.314	25.3257	25.2528	25.4166
1897	25.2492	25.3543	25.3785	25.2636	25.4439
1898	25.2793	25.3574	25.3302	25.2861	25.4091
1899	25.2421	25.3795	25.3324	25.2439	25.3882
1900	25.2941	25.3456	25.3434	25.2666	25.3778
1901	25.2625	25.337	25.3645	25.234	25.4217
1902	25.2428	25.3225	25.374	25.2231	25.43
1903	25.2529	25.3588	25.3434	25.224	25.4027
1904	25.2794	25.3458	25.3735	25.2394	25.3974
1905	25.2885	25.3896	25.3584	25.2183	25.3818
1906	25.307	25.3845	25.307	25.2504	25.43
1907	25.25	25.3443	25.3204	25.2561	25.4027
1908	25.2706	25.3287	25.3219	25.2349	25.3812
1909	25.2729	25.3456	25.321	25.2135	25.4094
1910	25.2573	25.3638	25.341	25.2528	25.4509
1911	25.2876	25.4133	25.3448	25.2285	25.3785
1912	25.2655	25.3346	25.3565	25.2528	25.4135
1913	25.2472	25.366	25.4001	25.2553	25.4091
1914	25.2452	25.3409	25.3239	25.2475	25.3882
1915	25.2478	25.3637	25.3791	25.2569	25.3958
1916	25.2661	25.3162	25.3503	25.2677	25.4307
1917	25.2933	25.3458	25.3285	25.2342	25.3995
1918	25.2685	25.348	25.3223	25.2269	25.4652
1919	25.2913	25.3884	25.3345	25.26	25.4718
1920	25.2814	25.3247	25.335	25.2504	25.3667
1921	25.3036	25.3504	25.3355	25.2402	25.423
1922	25.2472	25.3498	25.3285	25.2477	25.4027
1923	25.2608	25.2901	25.3455	25.2349	25.4094
1924	25.2996	25.3891	25.3141	25.2536	25.4091
1925	25.2492	25.3241	25.3643	25.2342	25.3672
1926	25.2676	25.3212	25.3355	25.2504	25.4091
1927	25.2685	25.3547	25.3355	25.2477	25.43
1928	25.2428	25.3665	25.3502	25.278	25.3785
1929	25.3147	25.3559	25.3369	25.2352	25.3926
1930	25.267	25.3601	25.3233	25.2405	25.4163
1931	25.3086	25.337	25.367	25.2484	25.41
1932	25.2726	25.3789	25.3434	25.2862	25.4727
1933	25.2792	25.3843	25.3657	25.248	25.4184
1934	25.2878	25.3466	25.3455	25.2264	25.4027
1935	25.2699	25.3601	25.3859	25.2326	25.3882
1936	25.2634	25.3534	25.3434	25.2666	25.4035
1937	25.2913	25.3675	25.341	25.2342	25.3764
1938	25.2618	25.3637	25.3427	25.2604	25.4091
1939	25.2878	25.3714	25.367	25.272	25.4309
1940	25.2529	25.3263	25.3951	25.2216	25.3998
1941	25.284	25.3458	25.3369	25.2677	25.3818
1942	25.25	25.3669	25.335	25.2634	25.4017
1943	25.2692	25.3661	25.3455	25.2363	25.4718
1944	25.2706	25.3637	25.367	25.2949	25.43
1945	25.2862	25.3756	25.3859	25.2293	25.419
1946	25.2941	25.3331	25.3306	25.2439	25.3778
1947	25.3139	25.3375	25.3091	25.247	25.3882
1948	25.2708	25.3756	25.3142	25.26	25.3863
1949	25.2913	25.3547	25.3285	25.2323	25.4235
1950	25.2794	25.3477	25.367	25.2536	25.3971
1951	25.2735	25.3979	25.3257	25.2317	25.4144
1952	25.2878	25.3586	25.3226	25.2477	25.4235
1953	25.2721	25.388	25.323	25.2264	25.3841
1954	25.3147	25.3458	25.3257	25.2177	25.4059
1955	25.2705	25.3896	25.3879	25.2229	25.4028
1956	25.2706	25.3686	25.3798	25.2373	25.388
1957	25.2878	25.3477	25.3223	25.2264	25.4135
1958	25.2816	25.3664	25.341	25.2247	25.4235
1959	25.2706	25.3756	25.329	25.2553	25.3957
1960	25.2419	25.3428	25.3448	25.2556	25.4091
1961	25.2608	25.3391	25.357	25.2358	25.4439
1962	25.2726	25.3586	25.3542	25.2411	25.4402
1963	25.2725	25.387	25.3226	25.2229	25.4439
1964	25.2679	25.3531	25.335	25.2477	25.3804
1965	25.3428	25.3034	25.3626	25.2266	25.4094
1966	25.2866	25.3884	25.3446	25.2106	25.4444
1967	25.3119	25.3456	25.3704	25.2402	25.3995
1968	25.3223	25.383	25.3355	25.2604	25.43
1969	25.3119	25.3601	25.3204	25.2575	25.4655
1970	25.3504	25.3637	25.3327	25.244	25.4091
1971	25.2814	25.3669	25.3239	25.2575	25.4402
1972	25.2881	25.3664	25.3287	25.2285	25.3934
1973	25.3428	25.3785	25.35	25.2477	25.4402
1974	25.2709	25.3462	25.3663	25.2394	25.4059
1975	25.2586	25.3247	25.3235	25.2375	25.3882
1976	25.2793	25.346	25.3257	25.3004	25.3882
1977	25.2814	25.383	25.3154	25.2484	25.4564
1978	25.2492	25.3601	25.3455	25.2358	25.4363
1979	25.284	25.3601	25.3226	25.2636	25.385
1980	25.3223	25.3234	25.3211	25.2504	25.4184
1981	25.2657	25.3453	25.3158	25.2911	25.3998
1982	25.3139	25.3673	25.3306	25.2504	25.423
1983	25.2625	25.3442	25.3643	25.2375	25.4718
1984	25.267	25.3456	25.3718	25.2389	25.4235
1985	25.3238	25.3707	25.3239	25.2665	25.3977
1986	25.2792	25.3667	25.3551	25.2427	25.3995
1987	25.2529	25.322	25.3369	25.2528	25.4444
1988	25.2661	25.3818	25.3455	25.2569	25.3866
1989	25.2608	25.3559	25.3135	25.248	25.4091
1990	25.2625	25.3845	25.3327	25.2477	25.4091
1991	25.284	25.3477	25.3572	25.2553	25.4205
1992	25.2876	25.3502	25.373	25.2541	25.3794
1993	25.2814	25.3579	25.3626	25.2604	25.4269
1994	25.2685	25.3673	25.3287	25.2651	25.4059
1995	25.2878	25.3245	25.3434	25.26	25.4027
1996	25.2725	25.3675	25.3306	25.2477	25.4235
1997	25.25	25.3565	25.3448	25.2686	25.4051
1998	25.2729	25.3547	25.3302	25.2293	25.3974
1999	25.2607	25.3857	25.3931	25.2183	25.4307
2000	25.2876	25.3665	25.3434	25.2442	25.4077
2001	25.3146	25.3884	25.343	25.2329	25.4027
2002	25.307	25.3458	25.3498	25.2558	25.4309
2003	25.283	25.3775	25.3448	25.2811	25.43
2004	25.2866	25.3331	25.3863	25.2231	25.3683
2005	25.267	25.3845	25.341	25.2616	25.3926
